,SKEW_Index
2015-09-28,123.3436225263624
2015-09-29,113.34390005746434
2015-09-30,117.30543916694697
2015-10-01,113.34715575239926
2015-10-02,122.17305357774461
2015-10-05,123.24423770312325
2015-10-06,121.693125788183
2015-10-07,114.57031839798078
2015-10-08,116.27118127944667
2015-10-09,121.17156994305778
2015-10-12,111.56129295937818
2015-10-13,118.79432527806048
2015-10-14,127.5845267666794
2015-10-15,119.10022225409813
2015-10-16,112.55727680484024
2015-10-19,116.96295376161932
2015-10-20,116.84653837161213
2015-10-21,130.7015438991828
2015-10-22,128.32839540256947
2015-10-23,123.6546771705079
2015-10-26,118.28462034629301
2015-10-27,126.00314830489862
2015-10-28,114.3327018047477
2015-10-29,125.38287657622129
2015-10-30,124.63986768710022
2015-11-02,119.2432713267536
2015-11-03,125.69593156675386
2015-11-04,117.76389435268075
2015-11-05,113.67457200950884
2015-11-06,124.88982506499961
2015-11-09,119.5737853543027
2015-11-10,123.00890301649333
2015-11-11,129.10443295779703
2015-11-12,116.38872963801852
2015-11-13,119.28310247580012
2015-11-16,127.84817252288858
2015-11-17,123.34365865427642
2015-11-18,116.50108627897701
2015-11-19,115.2249114823026
2015-11-20,117.35959679948327
2015-11-23,116.30792647598561
2015-11-24,121.18674059744765
2015-11-25,120.392172535988
2015-11-26,121.39618877137676
2015-11-27,115.7959359922011
2015-11-30,119.64583046237372
2015-12-01,109.72150113021891
2015-12-02,120.72503158680684
2015-12-03,125.87720322477932
2015-12-04,112.8762704532691
2015-12-07,122.41714115323731
2015-12-08,116.94492824119719
2015-12-09,124.01250576846685
2015-12-10,120.79323725606139
2015-12-11,122.0235205633022
2015-12-14,120.3241194937772
2015-12-15,126.64165903192176
2015-12-16,121.73705238847552
2015-12-17,116.47288142998775
2015-12-18,120.49357526160502
2015-12-21,118.15559478516975
2015-12-22,120.81199953259795
2015-12-23,117.90115143816594
2015-12-24,116.61594632226843
2015-12-25,120.99636106374223
2015-12-28,120.27894814308277
2015-12-29,125.31977922522924
2015-12-30,117.92522060433593
2015-12-31,110.09573076252346
2016-01-01,118.18064600768344
2016-01-04,111.86784620541711
2016-01-05,122.07835987048288
2016-01-06,111.63051035825606
2016-01-07,115.0581446879295
2016-01-08,118.18832770862568
2016-01-11,127.71975302380572
2016-01-12,114.63554942142541
2016-01-13,120.06202491573293
2016-01-14,122.8998828847863
2016-01-15,127.42030276610349
2016-01-18,123.88897375860705
2016-01-19,125.46953475816233
2016-01-20,124.3215352942577
2016-01-21,113.95438514301931
2016-01-22,121.79846052158523
2016-01-25,124.24330476086111
2016-01-26,115.2174985516299
2016-01-27,117.10120061637988
2016-01-28,115.98403852436472
2016-01-29,123.86311492984017
2016-02-01,119.65359439835434
2016-02-02,118.39577052832452
2016-02-03,113.59165041673506
2016-02-04,119.66302873403104
2016-02-05,117.16205822507625
2016-02-08,121.21669782632081
2016-02-09,114.28516400677275
2016-02-10,120.88953129753101
2016-02-11,117.8052461475059
2016-02-12,113.75351537132427
2016-02-15,113.36357981060927
2016-02-16,114.11489805988653
2016-02-17,118.9680047127973
2016-02-18,120.6049771718175
2016-02-19,121.34911816188591
2016-02-22,121.53776458864223
2016-02-23,116.207383695104
2016-02-24,125.29201454047588
2016-02-25,117.78887236995924
2016-02-26,122.25074880029867
2016-02-29,119.17922283253091
2016-03-01,121.87810615851521
2016-03-02,118.92835966927544
2016-03-03,121.96817438287283
2016-03-04,119.96305565059838
2016-03-07,124.06920285325344
2016-03-08,115.90657478394401
2016-03-09,111.15054332054711
2016-03-10,115.13321290282951
2016-03-11,125.34459207619017
2016-03-14,119.2272059005613
2016-03-15,120.46031147773282
2016-03-16,114.73181692976806
2016-03-17,120.32776862575139
2016-03-18,114.88593677963652
2016-03-21,115.62109362473622
2016-03-22,117.9875815858806
2016-03-23,122.22548628921072
2016-03-24,122.75923790321255
2016-03-25,122.89522448968918
2016-03-28,112.05957942477814
2016-03-29,119.9666774980487
2016-03-30,119.01609083308632
2016-03-31,112.33908791959273
2016-04-01,120.07991883361099
2016-04-04,118.7478639128162
2016-04-05,122.55762836058943
2016-04-06,120.40623538119901
2016-04-07,117.25339734858373
2016-04-08,124.62881225228489
2016-04-11,108.89383249612438
2016-04-12,119.67867435785195
2016-04-13,111.18374534004032
2016-04-14,115.4390336439694
2016-04-15,122.62406851504674
2016-04-18,113.62901259779599
2016-04-19,112.88141090648033
2016-04-20,131.9097249170781
2016-04-21,113.20355474289917
2016-04-22,128.25260451543986
2016-04-25,119.1389891771037
2016-04-26,117.37585439280512
2016-04-27,122.83393195294103
2016-04-28,126.6829703777225
2016-04-29,114.26966028945836
2016-05-02,117.44875105135735
2016-05-03,124.23434867342127
2016-05-04,121.439971562135
2016-05-05,125.50958915320692
2016-05-06,122.5755597721589
2016-05-09,129.04112004574574
2016-05-10,120.89294299416825
2016-05-11,121.10905574165481
2016-05-12,121.608606860079
2016-05-13,119.28755574136721
2016-05-16,124.24043579400463
2016-05-17,121.18520611931513
2016-05-18,123.94090004572573
2016-05-19,124.7224992681208
2016-05-20,122.14227340780164
2016-05-23,122.50858162117099
2016-05-24,114.94835106201734
2016-05-25,117.24823206090089
2016-05-26,124.21691726495365
2016-05-27,127.11815590909256
2016-05-30,110.2978488724582
2016-05-31,117.16068426374292
2016-06-01,120.11810301207325
2016-06-02,115.6036276895966
2016-06-03,115.88740177909159
2016-06-06,122.37459936896903
2016-06-07,127.90687984585716
2016-06-08,109.8408822183893
2016-06-09,119.14761925509151
2016-06-10,122.31640170895194
2016-06-13,123.9010698610012
2016-06-14,121.5956367153452
2016-06-15,128.80701274968058
2016-06-16,120.14453296662897
2016-06-17,126.55996395196048
2016-06-20,116.76816164827015
2016-06-21,120.28991473294425
2016-06-22,113.93642462100574
2016-06-23,124.50432220274497
2016-06-24,119.39778568679412
2016-06-27,121.78910531259949
2016-06-28,118.43315684357464
2016-06-29,122.93214250829507
2016-06-30,121.98716986927876
2016-07-01,115.02674285014396
2016-07-04,115.31616283708495
2016-07-05,119.86115634829324
2016-07-06,123.29786978703329
2016-07-07,129.31447776556925
2016-07-08,121.51495428332865
2016-07-11,125.03765701244271
2016-07-12,111.93574532617916
2016-07-13,130.06477924716992
2016-07-14,123.02843105564597
2016-07-15,119.7519774442061
2016-07-18,119.17651976271037
2016-07-19,114.464001010705
2016-07-20,115.89356602139915
2016-07-21,129.55217816066707
2016-07-22,115.05497780856993
2016-07-25,114.95866121066828
2016-07-26,116.48889756962211
2016-07-27,114.00909623519364
2016-07-28,120.07653287422755
2016-07-29,125.4445525633262
2016-08-01,116.94753836863983
2016-08-02,113.13337860119589
2016-08-03,121.45930656507326
2016-08-04,119.72112831160094
2016-08-05,125.01362275040812
2016-08-08,117.72745850348865
2016-08-09,118.69921610186663
2016-08-10,119.25234817728365
2016-08-11,120.44502055276742
2016-08-12,118.03719161321204
2016-08-15,117.22677945976996
2016-08-16,110.7481115755908
2016-08-17,117.17306395439941
2016-08-18,123.57611634040876
2016-08-19,124.25122759684443
2016-08-22,117.6444348820435
2016-08-23,126.49742999090881
2016-08-24,119.85647964149823
2016-08-25,113.31076814092026
2016-08-26,111.73807971772872
2016-08-29,126.09128961309864
2016-08-30,118.13498137369463
2016-08-31,113.9296773846371
2016-09-01,108.70361914282233
2016-09-02,118.02141944562429
2016-09-05,122.02375429498181
2016-09-06,116.51154427976898
2016-09-07,114.73377419933064
2016-09-08,117.25312115696636
2016-09-09,126.21596009572428
2016-09-12,113.03509191162405
2016-09-13,116.79149484788742
2016-09-14,126.05378869808796
2016-09-15,122.47088144711877
2016-09-16,120.89563906889478
2016-09-19,116.75776932291876
2016-09-20,120.15252407250215
2016-09-21,117.3108546577335
2016-09-22,115.70306934464625
2016-09-23,114.5997126234913
2016-09-26,123.92047798186249
2016-09-27,119.69796933891932
2016-09-28,121.57256871901347
2016-09-29,120.75836592900701
2016-09-30,122.2045941390418
2016-10-03,118.72640605007054
2016-10-04,117.59171274472713
2016-10-05,115.92359835304438
2016-10-06,112.93015433296443
2016-10-07,114.38983414688542
2016-10-10,118.1729113944989
2016-10-11,111.9848025778226
2016-10-12,113.08857047931986
2016-10-13,125.21069946317589
2016-10-14,121.12089742426896
2016-10-17,117.7408163589824
2016-10-18,131.3578722945228
2016-10-19,111.75875140643485
2016-10-20,124.87805638230911
2016-10-21,119.44266958610292
2016-10-24,123.92523511456406
2016-10-25,120.54476858635404
2016-10-26,110.63877468877371
2016-10-27,120.47730233779414
2016-10-28,121.67777927319798
2016-10-31,109.04007350737793
2016-11-01,129.7202414690095
2016-11-02,121.55603797086385
2016-11-03,123.35993870068248
2016-11-04,114.17235305211844
2016-11-07,123.45308761072809
2016-11-08,125.44752229781528
2016-11-09,121.26784114068923
2016-11-10,119.95314220739618
2016-11-11,115.53205937550791
2016-11-14,118.91896541108338
2016-11-15,117.4398524287036
2016-11-16,122.85997818696342
2016-11-17,115.75062037441299
2016-11-18,122.82325360751778
2016-11-21,115.80507218635172
2016-11-22,118.68823722919991
2016-11-23,123.08022198506409
2016-11-24,116.48101640006978
2016-11-25,123.25268244488801
2016-11-28,122.76497078835683
2016-11-29,118.64524663311528
2016-11-30,125.80891600677894
2016-12-01,120.38892170988557
2016-12-02,125.51138263292675
2016-12-05,128.9673246243859
2016-12-06,118.79349489149344
2016-12-07,123.22477492013698
2016-12-08,116.81216037338562
2016-12-09,114.835927952459
2016-12-12,119.02270171306786
2016-12-13,113.18699860125268
2016-12-14,115.31196110176344
2016-12-15,122.95716299660533
2016-12-16,117.4317549227558
2016-12-19,123.55257043560931
2016-12-20,121.49705969008744
2016-12-21,129.25577031009558
2016-12-22,122.62168642788023
2016-12-23,125.57109035139658
2016-12-26,122.00942331563773
2016-12-27,121.55696750539036
2016-12-28,125.82366521056657
2016-12-29,123.34398732932632
2016-12-30,121.05031806478713
2017-01-02,121.02827332964858
2017-01-03,122.69114655915207
2017-01-04,116.64313240270057
2017-01-05,116.43100266930651
2017-01-06,127.12702966186467
2017-01-09,129.3220683193
2017-01-10,115.35558770794917
2017-01-11,116.65502783780148
2017-01-12,125.71261409752073
2017-01-13,122.66759996571199
2017-01-16,123.38214052660462
2017-01-17,124.48300647426528
2017-01-18,118.79633919127963
2017-01-19,121.64984962495093
2017-01-20,121.26096075349047
2017-01-23,115.7075419987727
2017-01-24,121.57545471607853
2017-01-25,126.18855348074834
2017-01-26,118.3293338057832
2017-01-27,120.76284624370467
2017-01-30,121.03354458005428
2017-01-31,118.57667724782365
2017-02-01,123.38450618847179
2017-02-02,116.59967184372506
2017-02-03,126.66322759347968
2017-02-06,123.13102780816122
2017-02-07,115.31615699663553
2017-02-08,128.49004842443128
2017-02-09,120.84050730630798
2017-02-10,116.38526241382475
2017-02-13,125.52277262495596
2017-02-14,122.47335759724012
2017-02-15,111.14020147882981
2017-02-16,117.37169841378073
2017-02-17,121.39548668610772
2017-02-20,109.20216661178671
2017-02-21,120.42535042693697
2017-02-22,120.7898968635263
2017-02-23,114.08254058812089
2017-02-24,121.35322443129982
2017-02-27,120.03731919562517
2017-02-28,114.04352947057492
2017-03-01,124.59780273431413
2017-03-02,124.18926897383902
2017-03-03,118.5513145657382
2017-03-06,119.00709338304088
2017-03-07,123.63131968797673
2017-03-08,118.99668428444097
2017-03-09,110.34545899739922
2017-03-10,122.43468278699963
2017-03-13,115.93370339630746
2017-03-14,118.05078472791203
2017-03-15,127.28935283975738
2017-03-16,119.330107629956
2017-03-17,120.00867467936936
2017-03-20,122.54833637731798
2017-03-21,122.52666971937016
2017-03-22,115.40401116311108
2017-03-23,119.69850742232813
2017-03-24,120.18076263962914
2017-03-27,121.36013448314414
2017-03-28,121.4461097045831
2017-03-29,132.9372061438873
2017-03-30,114.12070114706378
2017-03-31,124.90045810098978
2017-04-03,125.9168790291653
2017-04-04,122.46391986961764
2017-04-05,116.74842302563462
2017-04-06,128.32334015133813
2017-04-07,109.04008567629901
2017-04-10,116.58366651391087
2017-04-11,125.85841098611405
2017-04-12,118.14944198288741
2017-04-13,127.98232262400093
2017-04-14,112.440976276608
2017-04-17,114.43949053025996
2017-04-18,117.34180914936512
2017-04-19,122.08699638768265
2017-04-20,118.88989924809988
2017-04-21,117.5480037371879
2017-04-24,127.10198215549262
2017-04-25,127.56722487694576
2017-04-26,117.92810117146222
2017-04-27,111.45116096335168
2017-04-28,109.2125808540631
2017-05-01,121.19645057390179
2017-05-02,123.27977811109399
2017-05-03,120.31498892789273
2017-05-04,119.64545946459621
2017-05-05,115.97728692652959
2017-05-08,123.2748989695692
2017-05-09,128.39092689449456
2017-05-10,108.91561161332223
2017-05-11,119.61249405606142
2017-05-12,115.148258252932
2017-05-15,112.54767002973074
2017-05-16,114.35012064607793
2017-05-17,121.89836427842202
2017-05-18,122.02481098795583
2017-05-19,127.301438805874
2017-05-22,120.0439077357273
2017-05-23,111.20889185065211
2017-05-24,118.80915228812015
2017-05-25,113.06810463892108
2017-05-26,113.96602056788997
2017-05-29,122.90279529203248
2017-05-30,120.9709045279721
2017-05-31,122.93782797717665
2017-06-01,118.21253576364136
2017-06-02,123.95264781712677
2017-06-05,117.93298550854945
2017-06-06,125.58341416371124
2017-06-07,121.72319469735771
2017-06-08,118.96501564757692
2017-06-09,121.06046522088049
2017-06-12,119.9106964951254
2017-06-13,127.98053257656461
2017-06-14,121.22718811289394
2017-06-15,119.99193663802745
2017-06-16,118.807545714746
2017-06-19,124.21592109622506
2017-06-20,123.53956669526752
2017-06-21,118.63079184843686
2017-06-22,114.22179242688595
2017-06-23,115.49015930810823
2017-06-26,119.07918730228901
2017-06-27,126.74463753059541
2017-06-28,118.74911685376543
2017-06-29,117.02938195017218
2017-06-30,111.19640343375677
2017-07-03,127.56770717801149
2017-07-04,122.8451407299073
2017-07-05,123.98004985002929
2017-07-06,124.80844025964687
2017-07-07,119.17634885620518
2017-07-10,120.42295316873768
2017-07-11,127.44300970975998
2017-07-12,120.89790444659569
2017-07-13,122.93762645031997
2017-07-14,124.35275358600256
2017-07-17,123.21465666211321
2017-07-18,119.35915414866753
2017-07-19,119.83058078593041
2017-07-20,123.8882021898797
2017-07-21,123.88001429967363
2017-07-24,125.8411629950973
2017-07-25,122.7554849165492
2017-07-26,122.98302806796028
2017-07-27,117.76883316607777
2017-07-28,117.09425244464049
2017-07-31,123.90315337175747
2017-08-01,117.12907465991813
2017-08-02,119.8964949844157
2017-08-03,126.89511620485645
2017-08-04,126.10285146172545
2017-08-07,121.50894415398592
2017-08-08,118.51930210083145
2017-08-09,119.38310544828248
2017-08-10,124.33830070527807
2017-08-11,119.81750361276917
2017-08-14,117.20858803494868
2017-08-15,126.07887378203986
2017-08-16,120.90800069564641
2017-08-17,117.11372089504127
2017-08-18,122.39470094466316
2017-08-21,124.85609206596254
2017-08-22,114.9616346760612
2017-08-23,118.99773043323533
2017-08-24,118.76658316205794
2017-08-25,122.26143582891739
2017-08-28,123.16004161429929
2017-08-29,117.24263044360258
2017-08-30,112.53624412046987
2017-08-31,125.15899377299701
2017-09-01,114.40027364711393
2017-09-04,121.35592102521939
2017-09-05,119.34009550634659
2017-09-06,120.81221952602037
2017-09-07,128.2561698585343
2017-09-08,135.19140806810915
2017-09-11,111.83281294300696
2017-09-12,124.91953077666462
2017-09-13,119.21876113661177
2017-09-14,125.23927256856277
2017-09-15,124.78631538089581
2017-09-18,127.04872403599082
2017-09-19,121.42482457581349
2017-09-20,115.55211757522488
2017-09-21,124.6382474435481
2017-09-22,120.58998788072032
2017-09-25,118.83078392432934
2017-09-26,117.6188805964752
2017-09-27,125.03167784552565
2017-09-28,128.0168474600369
2017-09-29,114.02323720650183
2017-10-02,123.10976121239466
2017-10-03,118.13806407288678
2017-10-04,112.66363800903943
2017-10-05,120.73852910381504
2017-10-06,115.8343110990522
2017-10-09,112.11123386099901
2017-10-10,116.09129763887732
2017-10-11,114.86113041043073
2017-10-12,116.76656573468304
2017-10-13,113.37057961523155
2017-10-16,118.02429945686893
2017-10-17,116.43375435958013
2017-10-18,121.87806938572828
2017-10-19,122.96769493199157
2017-10-20,121.30074288389221
2017-10-23,118.82277771063245
2017-10-24,118.68786202153842
2017-10-25,115.81462506294318
2017-10-26,115.93502670295031
2017-10-27,123.51801934039368
2017-10-30,111.20148700674768
2017-10-31,119.59637530843528
2017-11-01,118.382354692194
2017-11-02,122.99566050687446
2017-11-03,112.87494008288824
2017-11-06,120.0624035274297
2017-11-07,121.71492170679554
2017-11-08,110.47634390688003
2017-11-09,114.62836013569131
2017-11-10,119.54105076593605
2017-11-13,122.57073453817152
2017-11-14,120.9124965555635
2017-11-15,122.80227126474904
2017-11-16,114.60313743679673
2017-11-17,112.05624825135986
2017-11-20,120.42252902878394
2017-11-21,113.85323380892943
2017-11-22,115.67338836976099
2017-11-23,124.66139177413187
2017-11-24,120.94549778383426
2017-11-27,117.15927547372293
2017-11-28,116.50984247679519
2017-11-29,123.10460778444582
2017-11-30,121.05985467824992
2017-12-01,113.92721678838654
2017-12-04,110.26088133449527
2017-12-05,129.40900916320075
2017-12-06,113.88760387341222
2017-12-07,122.63848251650062
2017-12-08,127.55346466169087
2017-12-11,120.73798784416577
2017-12-12,116.99781661766397
2017-12-13,112.86975479152144
2017-12-14,112.79994731839984
2017-12-15,121.88347424338193
2017-12-18,127.25488161474992
2017-12-19,118.02270451647735
2017-12-20,117.22139768925318
2017-12-21,123.48740545405593
2017-12-22,116.57026373047627
2017-12-25,121.37241453814211
2017-12-26,120.20900725042756
2017-12-27,117.95265970710972
2017-12-28,119.9223092063174
2017-12-29,128.8157605732499
2018-01-01,123.02266472050478
2018-01-02,125.4625040212799
2018-01-03,115.4065281953997
2018-01-04,125.47968073803787
2018-01-05,123.19510237734492
2018-01-08,112.50201951720317
2018-01-09,122.6989536668555
2018-01-10,117.43362931602661
2018-01-11,112.27098161837192
2018-01-12,120.6488786616381
2018-01-15,122.69521295531305
2018-01-16,120.75804034322282
2018-01-17,119.45430707577123
2018-01-18,118.34707330770834
2018-01-19,132.3329400467078
2018-01-22,114.08715305735677
2018-01-23,124.36460991178602
2018-01-24,120.07711485444491
2018-01-25,115.72766746866483
2018-01-26,119.75800474685711
2018-01-29,113.03533681205691
2018-01-30,117.02254796596573
2018-01-31,119.76532837082198
2018-02-01,112.24441470700435
2018-02-02,122.53191269244029
2018-02-05,115.18119479544234
2018-02-06,112.74139520993224
2018-02-07,114.59791132085815
2018-02-08,130.87977080917744
2018-02-09,110.1096792906558
2018-02-12,122.18061544384895
2018-02-13,116.24181864490356
2018-02-14,118.24935914241219
2018-02-15,123.01965464340167
2018-02-16,122.77409357419461
2018-02-19,116.59651790419105
2018-02-20,113.21087996683353
2018-02-21,123.11070486850319
2018-02-22,122.76188596504672
2018-02-23,118.57515245605906
2018-02-26,122.2097219190419
2018-02-27,117.77085259512232
2018-02-28,115.86481217482606
2018-03-01,120.01981090560538
2018-03-02,122.5951637054576
2018-03-05,121.54625134776217
2018-03-06,122.54581340038337
2018-03-07,116.19710563355437
2018-03-08,127.90940562379126
2018-03-09,118.28809572330688
2018-03-12,119.40542174261704
2018-03-13,113.40672045391067
2018-03-14,119.03072421851358
2018-03-15,122.66118868425758
2018-03-16,123.81255306346333
2018-03-19,127.80970368593391
2018-03-20,122.60117447912731
2018-03-21,121.38456597899851
2018-03-22,117.7685244424284
2018-03-23,116.69129795883497
2018-03-26,124.85124257334078
2018-03-27,124.75535175869454
2018-03-28,114.61493649575614
2018-03-29,123.61547943576741
2018-03-30,123.25191845697921
2018-04-02,114.43095557492903
2018-04-03,122.70228402394588
2018-04-04,114.75226770259096
2018-04-05,107.85353516163255
2018-04-06,119.19948793153975
2018-04-09,121.28907352627495
2018-04-10,119.42464597558444
2018-04-11,134.33553408593988
2018-04-12,121.89425614617487
2018-04-13,120.73570909649351
2018-04-16,122.14795651657046
2018-04-17,117.79340497799951
2018-04-18,124.64739531046769
2018-04-19,121.8050097308855
2018-04-20,121.57585851946246
2018-04-23,116.87939888566531
2018-04-24,112.17834836775454
2018-04-25,117.49306955461354
2018-04-26,121.41316928129946
2018-04-27,117.77650260127527
2018-04-30,121.45863583533685
2018-05-01,118.83819061571847
2018-05-02,122.15289742313261
2018-05-03,115.11587937062343
2018-05-04,120.9644500594254
2018-05-07,116.79522926824302
2018-05-08,112.30858528934682
2018-05-09,119.17422938485812
2018-05-10,127.68158786909024
2018-05-11,112.70711796077009
2018-05-14,120.596961251971
2018-05-15,123.98788531632113
2018-05-16,131.50015342572226
2018-05-17,117.53533508776655
2018-05-18,116.83999697697844
2018-05-21,114.16653902030367
2018-05-22,125.7025816742311
2018-05-23,115.66292835380463
2018-05-24,118.14701784112324
2018-05-25,110.75531061314372
2018-05-28,124.41985921339263
2018-05-29,125.79129140389013
2018-05-30,124.22887531792182
2018-05-31,111.97337359323141
2018-06-01,123.03575520389653
2018-06-04,111.63664807638
2018-06-05,120.2902015103212
2018-06-06,121.02538789991898
2018-06-07,121.55091609054132
2018-06-08,122.67318266318735
2018-06-11,119.95983198220364
2018-06-12,110.18785243635723
2018-06-13,122.67560504399766
2018-06-14,120.48804070563874
2018-06-15,115.48690104314383
2018-06-18,112.15301289431696
2018-06-19,127.70011092962179
2018-06-20,126.15650269145341
2018-06-21,123.52978703653727
2018-06-22,116.61850044382649
2018-06-25,107.41502223894241
2018-06-26,123.82339587717618
2018-06-27,121.83343386927538
2018-06-28,118.12668845463912
2018-06-29,125.62403153348939
2018-07-02,124.23998766981425
2018-07-03,120.88047744115424
2018-07-04,120.17529208935557
2018-07-05,120.2548385879984
2018-07-06,123.39969936417373
2018-07-09,115.71261826728505
2018-07-10,122.12991560892519
2018-07-11,115.39704527765204
2018-07-12,126.68277585876118
2018-07-13,122.66064285787617
2018-07-16,116.55885869180536
2018-07-17,120.40297912014874
2018-07-18,115.7310680998598
2018-07-19,127.52056418850398
2018-07-20,128.11437992235605
2018-07-23,123.48111841281424
2018-07-24,127.78328283827288
2018-07-25,120.7589797443625
2018-07-26,123.81756283587399
2018-07-27,126.12362260954878
2018-07-30,119.97128202242041
2018-07-31,120.35551928658673
2018-08-01,124.66828300714448
2018-08-02,123.23248982797996
2018-08-03,116.22269639899474
2018-08-06,109.06585314364266
2018-08-07,119.12235968701476
2018-08-08,109.51542910387411
2018-08-09,115.04491331947226
2018-08-10,115.62856521399807
2018-08-13,117.15678844529937
2018-08-14,124.1021907208177
2018-08-15,125.1883977036513
2018-08-16,122.54370359903604
2018-08-17,123.16253488030902
2018-08-20,123.28060228184323
2018-08-21,107.51585004389538
2018-08-22,120.05098841003559
2018-08-23,111.01770639414997
2018-08-24,122.5456973783577
2018-08-27,109.53445926340152
2018-08-28,119.0978073232465
2018-08-29,122.73884888009793
2018-08-30,114.41121025841844
2018-08-31,124.8085798025661
2018-09-03,122.53311084975873
2018-09-04,121.90412347918955
2018-09-05,123.49000793755266
2018-09-06,118.20399956116673
2018-09-07,120.75959431878404
2018-09-10,120.05025786117099
2018-09-11,119.93725527691927
2018-09-12,116.63984461676462
2018-09-13,113.78733942638647
2018-09-14,118.31570825355263
2018-09-17,118.04026046402866
2018-09-18,116.31634506241555
2018-09-19,124.26026890905013
2018-09-20,114.13896691072193
2018-09-21,119.1424542055438
2018-09-24,125.83169855780626
2018-09-25,124.54564676299776
2018-09-26,126.08146942548642
2018-09-27,117.04609711312887
2018-09-28,123.92144062863854
2018-10-01,114.68514801510935
2018-10-02,118.62063022091729
2018-10-03,119.09122094609903
2018-10-04,117.12079893900994
2018-10-05,118.19093005957737
2018-10-08,117.53312036251323
2018-10-09,115.08803094449152
2018-10-10,124.28206753002895
2018-10-11,119.08774998562865
2018-10-12,121.00718271958642
2018-10-15,120.81888435596427
2018-10-16,120.27363212555011
2018-10-17,120.46402273028214
2018-10-18,118.4729138998449
2018-10-19,127.09198434257432
2018-10-22,123.8037238081768
2018-10-23,120.0919101638551
2018-10-24,117.76472782016968
2018-10-25,119.40589578635459
2018-10-26,122.08810758185872
2018-10-29,127.49970046268156
2018-10-30,113.13476227667478
2018-10-31,123.29887379320888
2018-11-01,125.63361818389318
2018-11-02,112.56640765047383
2018-11-05,119.09424561634363
2018-11-06,114.6774101345848
2018-11-07,122.15264805838517
2018-11-08,118.20824533822224
2018-11-09,119.34930466559938
2018-11-12,117.94472096360762
2018-11-13,123.60081716384134
2018-11-14,121.14516480299069
2018-11-15,121.15463382019828
2018-11-16,120.80310912540727
2018-11-19,122.86245440226068
2018-11-20,118.69014072571838
2018-11-21,128.50387393770464
2018-11-22,113.8260262439074
2018-11-23,111.37040775915176
2018-11-26,110.95659715695713
2018-11-27,109.60205940353782
2018-11-28,123.36584907410126
2018-11-29,122.75683849641321
2018-11-30,126.03888245887798
2018-12-03,114.7168089264724
2018-12-04,123.7273072737275
2018-12-05,120.28412031074653
2018-12-06,120.83293249577929
2018-12-07,123.12811447674804
2018-12-10,116.21859124468779
2018-12-11,132.93624567702244
2018-12-12,126.65940152137676
2018-12-13,117.34147023002319
2018-12-14,114.54630971138326
2018-12-17,119.56047919097654
2018-12-18,120.91129221791022
2018-12-19,125.32807629854156
2018-12-20,114.15639544215837
2018-12-21,121.42743471599583
2018-12-24,112.35492487792605
2018-12-25,122.1817879670556
2018-12-26,119.46247889770974
2018-12-27,129.68339881142882
2018-12-28,112.26998727890161
2018-12-31,126.85304190745052
2019-01-01,111.48084332416892
2019-01-02,113.36394862796747
2019-01-03,111.61452720763917
2019-01-04,121.25176304225528
2019-01-07,114.13150594623133
2019-01-08,113.25834247359731
2019-01-09,121.0138380081169
2019-01-10,122.25887692937346
2019-01-11,120.19924652075163
2019-01-14,119.18890425489224
2019-01-15,129.14454816218588
2019-01-16,120.72918133120986
2019-01-17,124.02845736961125
2019-01-18,120.71461062844979
2019-01-21,114.51061855872658
2019-01-22,122.74943840951008
2019-01-23,116.72101344265104
2019-01-24,119.54506930980382
2019-01-25,121.52701340946713
2019-01-28,110.29290966556678
2019-01-29,111.95248938054135
2019-01-30,124.54729586248781
2019-01-31,116.68126776700528
2019-02-01,116.9183900544557
2019-02-04,120.8321919868541
2019-02-05,118.07163701439066
2019-02-06,122.08794190821395
2019-02-07,119.74439105633478
2019-02-08,120.99301475090225
2019-02-11,116.49070804878873
2019-02-12,120.96797411640463
2019-02-13,125.52544543417721
2019-02-14,117.161258919429
2019-02-15,124.57659150136075
2019-02-18,119.74219840838676
2019-02-19,123.6724082798897
2019-02-20,120.64385659176556
2019-02-21,119.83294539951036
2019-02-22,121.74864841038183
2019-02-25,126.06798781151124
2019-02-26,121.18048647107538
2019-02-27,122.39265415454199
2019-02-28,118.15757543211649
2019-03-01,127.85443236997513
2019-03-04,123.20168555464836
2019-03-05,120.38854230012502
2019-03-06,119.38673163872663
2019-03-07,124.88954134636555
2019-03-08,116.9689796147737
2019-03-11,111.08562491864333
2019-03-12,120.36199799712227
2019-03-13,125.95002286557173
2019-03-14,127.95654405592337
2019-03-15,119.4635302828306
2019-03-18,120.21793831970892
2019-03-19,122.59765216257978
2019-03-20,118.67825290568118
2019-03-21,122.58202974195575
2019-03-22,119.57299124465867
2019-03-25,125.0568412859509
2019-03-26,123.61490256548912
2019-03-27,124.05113916151217
2019-03-28,118.97341177598956
2019-03-29,129.6296366025113
2019-04-01,122.41955971189736
2019-04-02,121.23647026743416
2019-04-03,116.19528509716514
2019-04-04,119.51464089925723
2019-04-05,120.57189880351318
2019-04-08,116.0616135178785
2019-04-09,118.53841427115456
2019-04-10,119.17099990948495
2019-04-11,120.27960330461609
2019-04-12,111.18646504979198
2019-04-15,119.32364729647868
2019-04-16,118.11326908460035
2019-04-17,119.8955792518755
2019-04-18,125.17638283090128
2019-04-19,130.26197746060603
2019-04-22,123.39188599822313
2019-04-23,113.82788913966832
2019-04-24,118.27296524083732
