,High_Yield_Credit_Spread
2015-07-02,5.049703760251255
2015-07-03,3.9793759355103986
2015-07-06,5.0795605773016455
2015-07-07,4.045657364305675
2015-07-08,3.8097720479168244
2015-07-09,3.684770772907261
2015-07-10,4.8185412039963715
2015-07-13,3.6099280593061143
2015-07-14,4.367634654987493
2015-07-15,3.720418082470396
2015-07-16,3.7698466187128186
2015-07-17,4.515124846984784
2015-07-20,3.809981576855323
2015-07-21,3.7976023102898533
2015-07-22,4.5664023485874035
2015-07-23,4.798698646610812
2015-07-24,4.322344901642117
2015-07-27,3.6726151121880255
2015-07-28,3.74469575035121
2015-07-29,4.039957631870019
2015-07-30,4.160465030962829
2015-07-31,3.506067044930114
2015-08-03,4.361518969789932
2015-08-04,4.0427566648198
2015-08-05,3.1421458406809353
2015-08-06,3.5355367587696347
2015-08-07,3.747935663174168
2015-08-10,3.9635711555794724
2015-08-11,4.944639397751998
2015-08-12,4.119085653069814
2015-08-13,3.5796140550506874
2015-08-14,4.1103154021535815
2015-08-17,3.8239561262730595
2015-08-18,4.162379119766771
2015-08-19,4.290283843517807
2015-08-20,4.604615323611969
2015-08-21,3.987856752164987
2015-08-24,4.819480263799917
2015-08-25,4.454011331268096
2015-08-26,3.646280227593906
2015-08-27,5.104927832874232
2015-08-28,4.163497256635049
2015-08-31,3.5824377480138825
2015-09-01,4.826456525615211
2015-09-02,5.038888792599222
2015-09-03,3.98348736814022
2015-09-04,3.748174869812202
2015-09-07,3.913812521273169
2015-09-08,4.35736586375885
2015-09-09,4.638928327515257
2015-09-10,4.2852436654317865
2015-09-11,4.050861604235885
2015-09-14,4.749005885152214
2015-09-15,3.843581763474239
2015-09-16,4.515459669183453
2015-09-17,3.8559686008243608
2015-09-18,4.215511479005446
2015-09-21,3.943218717604774
2015-09-22,3.9720739086735946
2015-09-23,3.8113067412688952
2015-09-24,4.672427015590348
2015-09-25,3.6335369809457325
2015-09-28,3.629883873725646
2015-09-29,5.060496782922555
2015-09-30,4.4889237823271655
2015-10-01,2.807443150653482
2015-10-02,3.7173706303947984
2015-10-05,3.094005331218973
2015-10-06,3.5246546532923726
2015-10-07,2.4307426668829804
2015-10-08,3.931505211153029
2015-10-09,3.4290290904193443
2015-10-12,4.029952628398219
2015-10-13,3.187439370558738
2015-10-14,4.04145592658602
2015-10-15,3.7925418609398363
2015-10-16,4.7509764825942975
2015-10-19,4.705678430872813
2015-10-20,4.3926728015051415
2015-10-21,3.836693109669394
2015-10-22,4.9926901976301465
2015-10-23,3.2234823610800896
2015-10-26,3.2982206852181686
2015-10-27,3.9581084500554677
2015-10-28,5.127019054460559
2015-10-29,3.898830546564956
2015-10-30,3.9083773783953593
2015-11-02,3.2790448219440953
2015-11-03,4.472964792635189
2015-11-04,4.476588127164677
2015-11-05,4.394537600699955
2015-11-06,3.685389663576319
2015-11-09,3.646646615813497
2015-11-10,3.353438874797515
2015-11-11,4.041936250880466
2015-11-12,3.4597963353607493
2015-11-13,3.4112917473753557
2015-11-16,3.788154641544662
2015-11-17,3.755421912407892
2015-11-18,3.7310107355890225
2015-11-19,4.233222298420131
2015-11-20,4.03952390107514
2015-11-23,3.855921984744441
2015-11-24,4.091506464155741
2015-11-25,3.504236479447684
2015-11-26,4.052639311954839
2015-11-27,4.075301246422317
2015-11-30,3.2484765703212597
2015-12-01,4.497846877185181
2015-12-02,3.5592831473865023
2015-12-03,4.045154899603218
2015-12-04,4.582205870267635
2015-12-07,4.462838378856935
2015-12-08,4.017166694284418
2015-12-09,3.8187504985589658
2015-12-10,4.473755954287784
2015-12-11,4.33734748890431
2015-12-14,3.690817489977935
2015-12-15,3.6025531764991547
2015-12-16,2.9638224091520007
2015-12-17,4.077015920841793
2015-12-18,3.9586511274908007
2015-12-21,4.5680956873212715
2015-12-22,4.179527546740183
2015-12-23,4.6671145970863455
2015-12-24,3.6513178860419147
2015-12-25,4.5690751654838095
2015-12-28,3.7355418104476725
2015-12-29,4.388798030896136
2015-12-30,3.270620803734653
2015-12-31,4.117567649683094
2016-01-01,3.007656029277045
2016-01-04,3.866431257029123
2016-01-05,4.220176996938957
2016-01-06,3.739515724384452
2016-01-07,3.4747811856220165
2016-01-08,4.423059234647967
2016-01-11,3.9482686050765383
2016-01-12,3.7552146764846643
2016-01-13,4.020947960577138
2016-01-14,5.3183345709727945
2016-01-15,4.576751424890772
2016-01-18,4.58128683409392
2016-01-19,4.217773159496182
2016-01-20,4.083242636288573
2016-01-21,2.801958855834792
2016-01-22,3.660509826768434
2016-01-25,3.7597127933987626
2016-01-26,3.0625539679762337
2016-01-27,3.421292104892283
2016-01-28,3.009581764538683
2016-01-29,3.9808380821513136
2016-02-01,4.409382985424408
2016-02-02,4.5533872593121645
2016-02-03,4.207392231039621
2016-02-04,3.5183018294007153
2016-02-05,3.0339674207400202
2016-02-08,3.121565650299249
2016-02-09,3.3655087113727506
2016-02-10,3.5555701509821627
2016-02-11,3.920125751004207
2016-02-12,3.492917890936516
2016-02-15,4.16948794683413
2016-02-16,3.8838632486002638
2016-02-17,4.005272855870513
2016-02-18,4.570125276335602
2016-02-19,3.409884132899815
2016-02-22,4.209352289146184
2016-02-23,3.993013385761963
2016-02-24,3.8332568595151524
2016-02-25,4.44262816043298
2016-02-26,4.4395070772785035
2016-02-29,3.526754602005786
2016-03-01,3.908919708071038
2016-03-02,4.140605841292032
2016-03-03,3.8634966259887076
2016-03-04,4.292510666143899
2016-03-07,4.1405960089551375
2016-03-08,4.916280620178006
2016-03-09,3.234860432035106
2016-03-10,3.9387820051263014
2016-03-11,3.5457487442439044
2016-03-14,4.302053727719522
2016-03-15,3.1914140549772276
2016-03-16,4.173156355112443
2016-03-17,3.6849757843258293
2016-03-18,3.632919066939493
2016-03-21,3.2767508982296563
2016-03-22,3.767462026899497
2016-03-23,4.542250265145463
2016-03-24,3.9874056582352604
2016-03-25,4.313840208937237
2016-03-28,4.832320910983137
2016-03-29,4.131877792411288
2016-03-30,3.7206002139688295
2016-03-31,4.233626107591395
2016-04-01,3.7278519268428543
2016-04-04,3.747788658351415
2016-04-05,3.2400536001905076
2016-04-06,4.463128745542196
2016-04-07,3.80699871217528
2016-04-08,4.091049122907931
2016-04-11,3.4820190356966805
2016-04-12,4.217973814857737
2016-04-13,3.6190293809324583
2016-04-14,3.929145639149088
2016-04-15,4.438913015619563
2016-04-18,4.395379656116265
2016-04-19,3.9889849637415296
2016-04-20,3.1159344836466407
2016-04-21,5.49640528503032
2016-04-22,4.872929485136568
2016-04-25,4.361337412444149
2016-04-26,3.6233981092045147
2016-04-27,3.943203919149018
2016-04-28,3.7282897851117416
2016-04-29,4.631927969548194
2016-05-02,4.131251445425917
2016-05-03,3.6079180708200838
2016-05-04,3.764622450437609
2016-05-05,4.560594071284952
2016-05-06,4.800048923410239
2016-05-09,4.764165781743123
2016-05-10,4.3785160325269885
2016-05-11,3.8736875655986815
2016-05-12,2.37924308733544
2016-05-13,4.1485800119041105
2016-05-16,3.99908562057795
2016-05-17,4.069991048160677
2016-05-18,4.026948673516603
2016-05-19,3.3368689190254215
2016-05-20,4.278704278425593
2016-05-23,4.316108157015925
2016-05-24,4.34116939102983
2016-05-25,4.473288501786693
2016-05-26,4.302025822460812
2016-05-27,3.7949852942305444
2016-05-30,3.964581576041955
2016-05-31,4.045562433626689
2016-06-01,4.053849724553309
2016-06-02,4.499108827985864
2016-06-03,4.321834376511245
2016-06-06,5.038671719784976
2016-06-07,5.103234489942336
2016-06-08,4.0398247913069625
2016-06-09,2.0816722257703155
2016-06-10,4.618416233063633
2016-06-13,3.7298118305064727
2016-06-14,3.5992580390844964
2016-06-15,3.8007773625053165
2016-06-16,3.776678476592697
2016-06-17,4.306134905052696
2016-06-20,3.2202821104368873
2016-06-21,3.461139627104199
2016-06-22,4.171579277098708
2016-06-23,4.311472015206654
2016-06-24,4.320770822468006
2016-06-27,3.6064818605333504
2016-06-28,3.51086717536688
2016-06-29,3.74668258310604
2016-06-30,4.119936376142363
2016-07-01,4.742738684636275
2016-07-04,2.976281407114625
2016-07-05,3.8896356215208168
2016-07-06,3.3336607794873983
2016-07-07,3.173878661323255
2016-07-08,4.483478322672409
2016-07-11,4.27231228724967
2016-07-12,4.224716757973631
2016-07-13,4.460512919865497
2016-07-14,3.760140551616932
2016-07-15,3.7836812418332357
2016-07-18,5.092865308361287
2016-07-19,3.876714472870213
2016-07-20,4.367566056527045
2016-07-21,4.003190770481657
2016-07-22,3.0758707349607923
2016-07-25,2.977685498099366
2016-07-26,3.7105078900300477
2016-07-27,4.528050625834995
2016-07-28,4.394145828318002
2016-07-29,4.457038582112017
2016-08-01,3.5064769105318425
2016-08-02,4.807936245061157
2016-08-03,3.517553349906808
2016-08-04,4.106412199334985
2016-08-05,3.9948238550461315
2016-08-08,3.913063089842707
2016-08-09,4.669296069147803
2016-08-10,3.64744473991702
2016-08-11,3.3251973721440358
2016-08-12,4.0099977431032094
2016-08-15,3.8000866328567366
2016-08-16,5.688691459541323
2016-08-17,4.338253738219987
2016-08-18,3.795329712390688
2016-08-19,3.471944215406457
2016-08-22,3.0598557947156078
2016-08-23,3.4873904571312835
2016-08-24,4.057470885879566
2016-08-25,4.713664325797385
2016-08-26,4.560844571193959
2016-08-29,4.11454741582319
2016-08-30,3.8384161671487576
2016-08-31,4.134406178206077
2016-09-01,3.740681001257712
2016-09-02,4.8591819978819375
2016-09-05,3.90540490936246
2016-09-06,3.9568310708766368
2016-09-07,2.8920887874896657
2016-09-08,3.9022825767386182
2016-09-09,4.418242068982471
2016-09-12,3.4661387114807276
2016-09-13,3.6246398327535934
2016-09-14,4.396355508866832
2016-09-15,3.2616713882409734
2016-09-16,4.528900503770959
2016-09-19,3.733928054913449
2016-09-20,3.8057158897543983
2016-09-21,3.438060797437203
2016-09-22,4.189023130213942
2016-09-23,5.22993599251469
2016-09-26,4.390748619730316
2016-09-27,3.567857369029732
2016-09-28,4.5678102927457385
2016-09-29,3.8416602270328752
2016-09-30,4.687242490713779
2016-10-03,4.403338201082182
2016-10-04,2.5284292172641334
2016-10-05,3.497960183522486
2016-10-06,4.472192611417695
2016-10-07,4.075828636072509
2016-10-10,3.488122026146075
2016-10-11,3.6832052422530936
2016-10-12,3.0468816899553097
2016-10-13,3.955813356236802
2016-10-14,5.105344863007883
2016-10-17,4.402466695366162
2016-10-18,5.095208500594212
2016-10-19,4.44119854489499
2016-10-20,4.513739671676346
2016-10-21,4.987039343872512
2016-10-24,4.1886316296711135
2016-10-25,3.90638633924656
2016-10-26,4.5163287583110066
2016-10-27,4.726920118560942
2016-10-28,3.7600176786438957
2016-10-31,3.639215458829985
2016-11-01,4.06942801621544
2016-11-02,4.415749433465831
2016-11-03,4.399045524330781
2016-11-04,3.2879161999062005
2016-11-07,4.9558030335316605
2016-11-08,3.6794175353015746
2016-11-09,3.8674675015557103
2016-11-10,3.54867282000609
2016-11-11,5.349164417968543
2016-11-14,4.121035335143984
2016-11-15,3.5745124596592177
2016-11-16,4.431961774981223
2016-11-17,4.384567889655017
2016-11-18,3.906136488210058
2016-11-21,4.420303356391692
2016-11-22,3.5873540195845677
2016-11-23,3.753540862525374
2016-11-24,2.9948916727169683
2016-11-25,3.3380244578902185
2016-11-28,4.903815402835343
2016-11-29,4.820714313861157
2016-11-30,4.032894324324482
2016-12-01,4.831465723594919
2016-12-02,3.9199627566958477
2016-12-05,3.8782948487160462
2016-12-06,4.028255324232778
2016-12-07,3.9375392023382174
2016-12-08,3.89240183821991
2016-12-09,4.571699053574776
2016-12-12,4.075067826978102
2016-12-13,4.356240882216902
2016-12-14,4.515690262638666
2016-12-15,4.194092897827367
2016-12-16,3.5148643370458807
2016-12-19,3.3235670555179806
2016-12-20,4.074390317403653
2016-12-21,3.9143718475875326
2016-12-22,4.0436957144600605
2016-12-23,3.991972980375707
2016-12-26,5.291786830083284
2016-12-27,3.334886872179331
2016-12-28,3.0050268650894374
2016-12-29,4.1661884167598044
2016-12-30,3.811788722705902
2017-01-02,4.158033934864975
2017-01-03,4.291941511142
2017-01-04,4.642052347589448
2017-01-05,3.2463870898080307
2017-01-06,3.7216410510714186
2017-01-09,4.214380629440382
2017-01-10,4.3852317978436135
2017-01-11,5.096724775144192
2017-01-12,4.477851985556933
2017-01-13,3.9716057020568614
2017-01-16,3.5547821235286694
2017-01-17,3.7178550736404903
2017-01-18,3.703648588521447
2017-01-19,4.3276168142568805
2017-01-20,4.128498722792915
2017-01-23,3.3381752145789108
2017-01-24,3.7820492654547837
2017-01-25,4.438773776725711
2017-01-26,4.175831177487029
2017-01-27,4.284322308006385
2017-01-30,4.191460855028631
2017-01-31,4.81321536730443
2017-02-01,4.118021531912185
2017-02-02,3.806988601064651
2017-02-03,3.54212247943322
2017-02-06,4.124804729104856
2017-02-07,2.7796479926124578
2017-02-08,3.907855499083644
2017-02-09,3.897080070039328
2017-02-10,3.3177645731913596
2017-02-13,3.535867080672002
2017-02-14,4.404828765074121
2017-02-15,4.115355874537482
2017-02-16,4.050894166853664
2017-02-17,4.153173766966011
2017-02-20,4.046313793974462
2017-02-21,4.621431281429158
2017-02-22,4.061714590851825
2017-02-23,3.2708934430906247
2017-02-24,4.815064982437205
2017-02-27,4.185170133664423
2017-02-28,3.7053731346024663
2017-03-01,3.373299140852491
2017-03-02,4.197957110479023
2017-03-03,3.941413997512812
2017-03-06,4.787073393016204
2017-03-07,3.827046359666586
2017-03-08,3.5813096051587667
2017-03-09,4.447898109117964
2017-03-10,4.462640946358416
2017-03-13,4.084325683805098
2017-03-14,4.338178523837454
2017-03-15,3.981156439628881
2017-03-16,4.1169325505046235
2017-03-17,4.582495441281962
2017-03-20,4.312659167010752
2017-03-21,3.9153627808336875
2017-03-22,4.676181272963075
2017-03-23,2.817572313604244
2017-03-24,5.026036655710968
2017-03-27,3.1470204525546324
2017-03-28,3.686453587613852
2017-03-29,3.9795412324024655
2017-03-30,3.9267596646359193
2017-03-31,4.503205520013277
2017-04-03,3.471081690694883
2017-04-04,4.130383408741531
2017-04-05,3.710893950890123
2017-04-06,4.147570489668708
2017-04-07,3.967613870101062
2017-04-10,4.046467826341489
2017-04-11,3.7250375837678273
2017-04-12,3.744968024951959
2017-04-13,4.143636257013713
2017-04-14,4.471857752878022
2017-04-17,3.700860332901076
2017-04-18,3.5656162277135452
2017-04-19,4.3067300828359185
2017-04-20,3.9837480534711553
2017-04-21,4.415249066992976
2017-04-24,3.547101393314426
2017-04-25,3.1102805372882845
2017-04-26,3.733497959086833
2017-04-27,3.616823695367492
2017-04-28,3.96060579995985
2017-05-01,3.6815773928648055
2017-05-02,4.370508475668225
2017-05-03,3.8559248687887417
2017-05-04,4.075237249386951
2017-05-05,4.0788172792204715
2017-05-08,4.097477546206093
2017-05-09,3.9879354447725133
2017-05-10,4.255300345205157
2017-05-11,3.6021724330870963
2017-05-12,4.699708963326941
2017-05-15,3.8817313083157323
2017-05-16,3.344225431050659
2017-05-17,4.094036678495886
2017-05-18,3.5744097587762576
2017-05-19,4.332667267254438
2017-05-22,5.104802788021189
2017-05-23,3.606713954221075
2017-05-24,4.166186166611992
2017-05-25,3.122247205647686
2017-05-26,4.226952614720673
2017-05-29,3.557143100100155
2017-05-30,3.687582690782759
2017-05-31,3.449356755080086
2017-06-01,4.366075613027368
2017-06-02,4.5036521787366315
2017-06-05,4.011692607329254
2017-06-06,3.5677866473321402
2017-06-07,4.794761518051931
2017-06-08,3.624794936122672
2017-06-09,2.9189838500362804
2017-06-12,4.229194504978534
2017-06-13,3.4476126631792416
2017-06-14,4.4943043967495875
2017-06-15,3.8094311516632904
2017-06-16,4.3018566202720985
2017-06-19,4.700750173276079
2017-06-20,3.395570567689639
2017-06-21,3.7170314345537974
2017-06-22,3.9621644636714684
2017-06-23,4.768775659517171
2017-06-26,3.6708086410297773
2017-06-27,3.7027481520254963
2017-06-28,4.2390702877779045
2017-06-29,3.7113856371447147
2017-06-30,4.0762629414488085
2017-07-03,3.2242312895159366
2017-07-04,5.107164971278298
2017-07-05,3.326145384845298
2017-07-06,3.839123648004896
2017-07-07,3.983759482078953
2017-07-10,4.956344067178398
2017-07-11,3.3375771095336297
2017-07-12,4.991852067739376
2017-07-13,4.378588410551012
2017-07-14,4.208547662211623
2017-07-17,3.5076831564910225
2017-07-18,4.285570621019037
2017-07-19,3.6382566887901
2017-07-20,4.633330626599206
2017-07-21,3.5144689854461335
2017-07-24,3.943420752771958
2017-07-25,3.7223634559934142
2017-07-26,3.506238518786503
2017-07-27,4.370659908453957
2017-07-28,4.2677293737048165
2017-07-31,4.604505099450499
2017-08-01,3.1100624458959163
2017-08-02,4.532085351170522
2017-08-03,5.2527244526784465
2017-08-04,3.7741794554115264
2017-08-07,4.947574306054485
2017-08-08,3.868419363970087
2017-08-09,3.3137951312193463
2017-08-10,3.847183778796602
2017-08-11,4.524101983837638
2017-08-14,3.580911758834234
2017-08-15,3.6998306704967563
2017-08-16,4.296769716146596
2017-08-17,4.001530058369286
2017-08-18,4.292311476243371
2017-08-21,4.118914770379168
2017-08-22,4.239812659775787
2017-08-23,3.7838494070952295
2017-08-24,4.115865471015196
2017-08-25,3.536313497152033
2017-08-28,4.644216811251694
2017-08-29,3.6828626415913432
2017-08-30,4.564423743774695
2017-08-31,3.883196519508567
2017-09-01,4.1009995053786605
2017-09-04,3.7525177245546497
2017-09-05,3.4920022844159853
2017-09-06,3.127619806197349
2017-09-07,3.47233792070377
2017-09-08,3.838045573392039
2017-09-11,4.105939589414442
2017-09-12,4.505189656641631
2017-09-13,3.7771212701015755
2017-09-14,3.559019617866413
2017-09-15,3.278642606998644
2017-09-18,4.240031808952052
2017-09-19,4.691597257664672
2017-09-20,4.633165133978144
2017-09-21,4.354966374073618
2017-09-22,4.3192716586338
2017-09-25,4.84881188985467
2017-09-26,4.1660407307084055
2017-09-27,4.323064838012086
2017-09-28,3.8396080690740004
2017-09-29,3.3189783145726213
2017-10-02,3.6580755497502118
2017-10-03,3.9954204807326725
2017-10-04,4.030392686250652
2017-10-05,4.963142927427697
2017-10-06,4.040638583795534
2017-10-09,4.589421722012822
2017-10-10,3.782461379211842
2017-10-11,3.844162057117383
2017-10-12,3.335496181388276
2017-10-13,3.6288359935617143
2017-10-16,4.2634906956818766
2017-10-17,4.003780090197067
2017-10-18,4.471469309948617
2017-10-19,4.090626974172525
2017-10-20,3.823773134181129
2017-10-23,5.074148431893479
2017-10-24,3.9530482156434763
2017-10-25,4.581500484852652
2017-10-26,3.799395396727661
2017-10-27,4.354799739691783
2017-10-30,4.464007829575843
2017-10-31,4.104245985287791
2017-11-01,2.8227585386516987
2017-11-02,4.009126230428056
2017-11-03,4.615230023879988
2017-11-06,4.2637404165138655
2017-11-07,4.222919437614623
2017-11-08,3.1388715330212404
2017-11-09,3.6397724646624705
2017-11-10,4.20567881557572
2017-11-13,4.205191638393446
2017-11-14,4.607333390066451
2017-11-15,3.9275666224269528
2017-11-16,4.202912043336907
2017-11-17,4.008187120965647
2017-11-20,3.5065286317492217
2017-11-21,2.8721043344526263
2017-11-22,4.215504846065039
2017-11-23,4.086973604206405
2017-11-24,3.6909124789499157
2017-11-27,3.1904134717420676
2017-11-28,4.314869757204369
2017-11-29,3.867039962902224
2017-11-30,4.278437361184073
2017-12-01,4.932024265205879
2017-12-04,2.9292845598401476
2017-12-05,3.650199595648818
2017-12-06,3.8953121933440435
2017-12-07,4.727413087073325
2017-12-08,3.1817984903967576
2017-12-11,4.967930512840303
2017-12-12,4.067927950783146
2017-12-13,3.951999669133071
2017-12-14,3.9009701183905467
2017-12-15,3.7818684839099856
2017-12-18,4.524058379634577
2017-12-19,3.4657396229587807
2017-12-20,4.172707090821927
2017-12-21,3.807909167146512
2017-12-22,3.618933275742951
2017-12-25,5.292987587841948
2017-12-26,4.20952536737673
2017-12-27,4.3066327723305715
2017-12-28,4.568888390334331
2017-12-29,3.2893250273407264
2018-01-01,4.876145954561016
2018-01-02,2.7455214107524624
2018-01-03,3.6156167949807396
2018-01-04,3.7704841634105497
2018-01-05,4.290861682485253
2018-01-08,4.109359133070744
2018-01-09,3.9165926296508036
2018-01-10,3.994001327686138
2018-01-11,3.510988488238716
2018-01-12,3.251383802757913
2018-01-15,4.36325581116803
2018-01-16,4.346853056268093
2018-01-17,4.792247187578529
2018-01-18,3.604991451592396
2018-01-19,4.346407605150461
2018-01-22,3.858146635817634
2018-01-23,4.595237492596741
2018-01-24,4.51098138833907
2018-01-25,4.105604699612228
2018-01-26,3.8302349216670066
2018-01-29,4.480466089304131
2018-01-30,4.323452261628283
2018-01-31,3.6577797989569087
2018-02-01,3.3361006632602845
2018-02-02,3.855733549659102
2018-02-05,4.7577069076741045
2018-02-06,4.573243579366519
2018-02-07,3.44383626516471
2018-02-08,3.4161212920500397
2018-02-09,4.637341924839744
2018-02-12,3.4321820476210854
2018-02-13,4.254647661821004
2018-02-14,3.691964392331838
2018-02-15,4.808522462260841
2018-02-16,3.6147876004310606
2018-02-19,4.571680765102914
2018-02-20,4.092429327030183
2018-02-21,4.126097427117143
2018-02-22,3.0148457093242995
2018-02-23,2.8985433233971407
2018-02-26,3.889717029866343
2018-02-27,4.123453031708306
2018-02-28,3.437401086131138
2018-03-01,3.455653294761829
2018-03-02,4.280736314913066
2018-03-05,4.281427240228565
2018-03-06,3.9311294698060366
2018-03-07,4.390100860593037
2018-03-08,3.412898852139927
2018-03-09,3.822032541456515
2018-03-12,4.823938802891837
2018-03-13,4.034161064969909
2018-03-14,4.0631562572935
2018-03-15,5.152973292983869
2018-03-16,3.3003289170756145
2018-03-19,4.398215183321055
2018-03-20,4.83199313990405
2018-03-21,3.837571036750727
2018-03-22,4.429815393427423
2018-03-23,3.5089902513945477
2018-03-26,3.6566338022163243
2018-03-27,4.192483208023817
2018-03-28,4.399283336555295
2018-03-29,4.560468256203123
2018-03-30,4.784814293469746
2018-04-02,3.966276720722409
2018-04-03,4.596805877586294
2018-04-04,3.8288475782754254
2018-04-05,4.451045655794134
2018-04-06,4.103744398926091
2018-04-09,4.222838953540962
2018-04-10,4.211753937011019
2018-04-11,3.197647495101094
2018-04-12,3.4379390705696133
2018-04-13,4.051270719908762
2018-04-16,3.1563604601794157
2018-04-17,4.415605551599878
2018-04-18,4.435777983144071
2018-04-19,4.163585276438895
2018-04-20,3.439432993621039
2018-04-23,4.690069469434257
2018-04-24,5.018605319859179
2018-04-25,4.073538413722987
2018-04-26,4.255267689225618
2018-04-27,4.100869327398022
2018-04-30,4.2651845944994
2018-05-01,3.940220621686802
2018-05-02,3.9827178800780985
2018-05-03,4.452858800248682
2018-05-04,5.17281208094822
2018-05-07,3.2999643827991307
2018-05-08,3.9480937577985165
2018-05-09,3.409769757383959
2018-05-10,4.796012449288042
2018-05-11,3.7061310153400506
2018-05-14,3.278399603107103
2018-05-15,4.319093499424286
2018-05-16,4.872155557371555
2018-05-17,4.331798934280381
2018-05-18,4.102398938640959
2018-05-21,4.204570461387997
2018-05-22,4.707420331412777
2018-05-23,3.562900364992925
2018-05-24,3.9440764479568435
2018-05-25,3.7736549257452334
2018-05-28,3.416067346354145
2018-05-29,3.835812370291599
2018-05-30,4.553860547991224
2018-05-31,4.283301074196363
2018-06-01,4.3221552500541005
2018-06-04,4.073237805826659
2018-06-05,4.2616618913642945
2018-06-06,3.5997048288259474
2018-06-07,3.845245057036385
2018-06-08,4.096002118484338
2018-06-11,4.138757929440946
2018-06-12,4.160093927460936
2018-06-13,3.930832358991811
2018-06-14,3.8112882994348354
2018-06-15,5.578885641522149
2018-06-18,4.453393636466199
2018-06-19,4.206573737976311
2018-06-20,3.883395750896803
2018-06-21,3.7743905865280616
2018-06-22,3.9345997031365223
2018-06-25,4.146414421793342
2018-06-26,3.0597822279684594
2018-06-27,3.215305202312658
2018-06-28,3.6815588055305213
2018-06-29,4.103569718389284
2018-07-02,3.8803634264240743
2018-07-03,4.739060613049742
2018-07-04,3.2588016065021157
2018-07-05,3.624327265198315
2018-07-06,4.760045870495551
2018-07-09,4.065559662337574
2018-07-10,4.44242129140058
2018-07-11,5.025623471634732
2018-07-12,3.6530977910490887
2018-07-13,3.950342831103984
2018-07-16,3.8637865495345642
2018-07-17,3.0227034977583624
2018-07-18,3.8448015981220154
2018-07-19,4.440531093690333
2018-07-20,4.27029477090612
2018-07-23,4.309541584694005
2018-07-24,3.8122455096802503
2018-07-25,3.671951381997179
2018-07-26,4.63462783594931
2018-07-27,3.751341426821165
2018-07-30,4.147041019396607
2018-07-31,4.081667340338769
2018-08-01,4.730858508128559
2018-08-02,4.48570617883618
2018-08-03,3.3523706896664396
2018-08-06,3.40622341661248
2018-08-07,4.289454909034567
2018-08-08,3.967831176310417
2018-08-09,3.772414108023118
2018-08-10,4.507813941997235
2018-08-13,4.093729691044455
2018-08-14,4.026228693444722
2018-08-15,4.389914320377525
2018-08-16,3.8124455025282176
2018-08-17,4.784259492736277
2018-08-20,3.605976188383496
2018-08-21,4.328464533171044
2018-08-22,4.716916419329922
2018-08-23,3.31135225536395
2018-08-24,3.8283324120737756
2018-08-27,4.571103696442779
2018-08-28,4.578622273865513
2018-08-29,3.9142521998058806
2018-08-30,3.63266445316157
2018-08-31,4.477967911165381
2018-09-03,4.591774551290802
2018-09-04,3.4176683257438025
2018-09-05,3.39804317551681
2018-09-06,4.1126283409918
2018-09-07,4.314680316714446
2018-09-10,3.8504654573849724
2018-09-11,4.339646909991175
2018-09-12,3.6449316965813088
2018-09-13,2.9426532004631323
2018-09-14,3.788049463833702
2018-09-17,4.031616073256551
2018-09-18,3.8620800200517715
2018-09-19,3.4206983681702576
2018-09-20,3.0921755120605914
2018-09-21,3.742955597816051
2018-09-24,4.448827885824872
2018-09-25,4.628098719706841
2018-09-26,4.593856692069227
2018-09-27,3.5920452324257237
2018-09-28,3.423146838184818
2018-10-01,4.248317307489947
2018-10-02,4.317550005798963
2018-10-03,4.200084802600249
2018-10-04,2.9929683628811183
2018-10-05,3.5665577075582666
2018-10-08,3.985155604857011
2018-10-09,4.243609097315214
2018-10-10,4.383653681301244
2018-10-11,4.07212676114102
2018-10-12,4.165391903269118
2018-10-15,4.042432729180552
2018-10-16,4.342809687109241
2018-10-17,4.156432825745456
2018-10-18,4.032868830023643
2018-10-19,3.8658156004313096
2018-10-22,4.040645712521241
2018-10-23,4.242295689419637
2018-10-24,4.133737694449031
2018-10-25,4.190413209172627
2018-10-26,4.6713609306755925
2018-10-29,4.132581961373294
2018-10-30,3.675500739763421
2018-10-31,4.441803392997085
2018-11-01,3.3169008311655412
2018-11-02,3.4592933096303566
2018-11-05,4.167923632360035
2018-11-06,4.258198333893289
2018-11-07,3.3774743882480025
2018-11-08,3.808591259506625
2018-11-09,3.6969580838901708
2018-11-12,3.7566618385592014
2018-11-13,4.4717988881364725
2018-11-14,4.353252731773626
2018-11-15,3.9904389100731463
2018-11-16,3.727019036442536
2018-11-19,3.32517516488993
2018-11-20,4.7100924693909745
2018-11-21,4.296056950142459
2018-11-22,3.64666544796343
2018-11-23,4.359799748812446
2018-11-26,3.964888189712687
2018-11-27,3.8564452475688284
2018-11-28,4.2176057641448015
2018-11-29,3.6292508750436374
2018-11-30,3.828121740244945
2018-12-03,4.060730532099773
2018-12-04,3.7502744035573934
2018-12-05,4.334542605133762
2018-12-06,4.93453325183913
2018-12-07,3.6228509336964287
2018-12-10,3.167437351847978
2018-12-11,2.999129916261869
2018-12-12,3.924765929252509
2018-12-13,3.6684177049369087
2018-12-14,4.103930250533541
2018-12-17,4.0662988360130505
2018-12-18,3.198391576692952
2018-12-19,3.092558085259297
2018-12-20,4.147966620173047
2018-12-21,4.067714417359978
2018-12-24,3.7870910008167242
2018-12-25,3.1714282074338476
2018-12-26,4.235695631382495
2018-12-27,4.635949772711972
2018-12-28,4.138991220109461
